trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
trp_A3333_705_OP40SJLSQ_64800,18:08:34,18:08:36,449,5,GALLARTA,0,0,1,1,1417,0
trp_A3333_705_OP40SJLSQ_64800,18:10:10,18:10:12,450,6,GALLARTA,0,0,1,1,1683,0
trp_A3333_705_OP40SJLSQ_64800,18:22:46,18:22:48,1134,7,GALLARTA,0,0,1,1,3768,0
trp_A3333_705_OP40SJLSQ_64800,18:25:58,18:26:00,1135,8,GALLARTA,0,0,1,1,4298,0
trp_A3333_705_OP40SJLSQ_64800,18:28:56,18:28:58,1136,9,GALLARTA,0,0,1,1,4791,0
trp_A3333_705_OP40SJLSQ_64800,18:32:06,18:32:08,1137,10,GALLARTA,0,0,1,1,5314,0
trp_A3333_705_OP40SJLSQ_64800,18:39:29,18:39:31,1138,11,GALLARTA,0,0,1,1,6537,0
trp_A3333_705_OP40SJLSQ_64800,18:42:54,18:42:56,1139,12,GALLARTA,0,0,1,1,7102,0
trp_A3333_705_OP40SJLSQ_64800,18:45:32,18:45:34,1221,13,GALLARTA,0,0,1,1,7537,0
trp_A3333_705_OP40SJLSQ_64800,18:49:00,18:49:02,1222,14,GALLARTA,0,0,1,1,8111,0
trp_A3333_705_OP40SJLSQ_64800,18:51:42,18:51:44,1223,15,GALLARTA,0,0,1,1,8559,0
trp_A3333_705_OP40SJLSQ_64800,18:52:36,18:52:38,1224,16,GALLARTA,0,0,1,1,8709,0
trp_A3333_705_OP40SJLSQ_64800,18:57:37,18:57:39,1195,17,GALLARTA,0,0,1,1,9539,0
trp_A3333_705_OP40SJLSQ_64800,19:00:00,19:00:02,1190,18,GALLARTA,0,0,1,1,9933,0
trp_A3333_705_OP40SJLSQ_68400,19:00:00,19:00:02,1321,1,GALLARTA,0,0,1,1,0,0
trp_A3333_705_OP40SJLSQ_68400,19:01:37,19:01:39,332,2,GALLARTA,0,0,1,1,267,0
trp_A3333_705_OP40SJLSQ_68400,19:04:16,19:04:18,333,3,GALLARTA,0,0,1,1,705,0
trp_A3333_705_OP40SJLSQ_68400,19:07:09,19:07:11,334,4,GALLARTA,0,0,1,1,1185,0
trp_A3333_705_OP40SJLSQ_68400,19:08:34,19:08:36,449,5,GALLARTA,0,0,1,1,1417,0
trp_A3333_705_OP40SJLSQ_68400,19:10:10,19:10:12,450,6,GALLARTA,0,0,1,1,1683,0
trp_A3333_705_OP40SJLSQ_68400,19:22:46,19:22:48,1134,7,GALLARTA,0,0,1,1,3768,0
trp_A3333_705_OP40SJLSQ_68400,19:25:58,19:26:00,1135,8,GALLARTA,0,0,1,1,4298,0
trp_A3333_705_OP40SJLSQ_68400,19:28:56,19:28:58,1136,9,GALLARTA,0,0,1,1,4791,0
trp_A3333_705_OP40SJLSQ_68400,19:32:06,19:32:08,1137,10,GALLARTA,0,0,1,1,5314,0
trp_A3333_705_OP40SJLSQ_68400,19:39:29,19:39:31,1138,11,GALLARTA,0,0,1,1,6537,0
trp_A3333_705_OP40SJLSQ_68400,19:42:54,19:42:56,1139,12,GALLARTA,0,0,1,1,7102,0
trp_A3333_705_OP40SJLSQ_68400,19:45:32,19:45:34,1221,13,GALLARTA,0,0,1,1,7537,0
trp_A3333_705_OP40SJLSQ_68400,19:49:00,19:49:02,1222,14,GALLARTA,0,0,1,1,8111,0
trp_A3333_705_OP40SJLSQ_68400,19:51:42,19:51:44,1223,15,GALLARTA,0,0,1,1,8559,0
trp_A3333_705_OP40SJLSQ_68400,19:52:36,19:52:38,1224,16,GALLARTA,0,0,1,1,8709,0
trp_A3333_705_OP40SJLSQ_68400,19:57:37,19:57:39,1195,17,GALLARTA,0,0,1,1,9539,0
trp_A3333_705_OP40SJLSQ_68400,20:00:00,20:00:02,1190,18,GALLARTA,0,0,1,1,9933,0
trp_A3333_705_OP40SJLSQ_72000,20:00:00,20:00:02,1321,1,GALLARTA,0,0,1,1,0,0
trp_A3333_705_OP40SJLSQ_72000,20:01:37,20:01:39,332,2,GALLARTA,0,0,1,1,267,0
trp_A3333_705_OP40SJLSQ_72000,20:04:16,20:04:18,333,3,GALLARTA,0,0,1,1,705,0
trp_A3333_705_OP40SJLSQ_72000,20:07:09,20:07:11,334,4,GALLARTA,0,0,1,1,1185,0
trp_A3333_705_OP40SJLSQ_72000,20:08:34,20:08:36,449,5,GALLARTA,0,0,1,1,1417,0
trp_A3333_705_OP40SJLSQ_72000,20:10:10,20:10:12,450,6,GALLARTA,0,0,1,1,1683,0
trp_A3333_705_OP40SJLSQ_72000,20:22:46,20:22:48,1134,7,GALLARTA,0,0,1,1,3768,0
trp_A3333_705_OP40SJLSQ_72000,20:25:58,20:26:00,1135,8,GALLARTA,0,0,1,1,4298,0
trp_A3333_705_OP40SJLSQ_72000,20:28:56,20:28:58,1136,9,GALLARTA,0,0,1,1,4791,0
trp_A3333_705_OP40SJLSQ_72000,20:32:06,20:32:08,1137,10,GALLARTA,0,0,1,1,5314,0
trp_A3333_705_OP40SJLSQ_72000,20:39:29,20:39:31,1138,11,GALLARTA,0,0,1,1,6537,0
trp_A3333_705_OP40SJLSQ_72000,20:42:54,20:42:56,1139,12,GALLARTA,0,0,1,1,7102,0
trp_A3333_705_OP40SJLSQ_72000,20:45:32,20:45:34,1221,13,GALLARTA,0,0,1,1,7537,0
trp_A3333_705_OP40SJLSQ_72000,20:49:00,20:49:02,1222,14,GALLARTA,0,0,1,1,8111,0
trp_A3333_705_OP40SJLSQ_72000,20:51:42,20:51:44,1223,15,GALLARTA,0,0,1,1,8559,0
trp_A3333_705_OP40SJLSQ_72000,20:52:36,20:52:38,1224,16,GALLARTA,0,0,1,1,8709,0
trp_A3333_705_OP40SJLSQ_72000,20:57:37,20:57:39,1195,17,GALLARTA,0,0,1,1,9539,0
trp_A3333_705_OP40SJLSQ_72000,21:00:00,21:00:02,1190,18,GALLARTA,0,0,1,1,9933,0
trp_A3333_705_OP40SJLSQ_75600,21:00:00,21:00:02,1321,1,GALLARTA,0,0,1,1,0,0
trp_A3333_705_OP40SJLSQ_75600,21:01:37,21:01:39,332,2,GALLARTA,0,0,1,1,267,0
trp_A3333_705_OP40SJLSQ_75600,21:04:16,21:04:18,333,3,GALLARTA,0,0,1,1,705,0
trp_A3333_705_OP40SJLSQ_75600,21:07:09,21:07:11,334,4,GALLARTA,0,0,1,1,1185,0
trp_A3333_705_OP40SJLSQ_75600,21:08:34,21:08:36,449,5,GALLARTA,0,0,1,1,1417,0
trp_A3333_705_OP40SJLSQ_75600,21:10:10,21:10:12,450,6,GALLARTA,0,0,1,1,1683,0
trp_A3333_705_OP40SJLSQ_75600,21:22:46,21:22:48,1134,7,GALLARTA,0,0,1,1,3768,0
trp_A3333_705_OP40SJLSQ_75600,21:25:58,21:26:00,1135,8,GALLARTA,0,0,1,1,4298,0
trp_A3333_705_OP40SJLSQ_75600,21:28:56,21:28:58,1136,9,GALLARTA,0,0,1,1,4791,0
trp_A3333_705_OP40SJLSQ_75600,21:32:06,21:32:08,1137,10,GALLARTA,0,0,1,1,5314,0
trp_A3333_705_OP40SJLSQ_75600,21:39:29,21:39:31,1138,11,GALLARTA,0,0,1,1,6537,0
trp_A3333_705_OP40SJLSQ_75600,21:42:54,21:42:56,1139,12,GALLARTA,0,0,1,1,7102,0
trp_A3333_705_OP40SJLSQ_75600,21:45:32,21:45:34,1221,13,GALLARTA,0,0,1,1,7537,0
trp_A3333_705_OP40SJLSQ_75600,21:49:00,21:49:02,1222,14,GALLARTA,0,0,1,1,8111,0
trp_A3333_705_OP40SJLSQ_75600,21:51:42,21:51:44,1223,15,GALLARTA,0,0,1,1,8559,0
trp_A3333_705_OP40SJLSQ_75600,21:52:36,21:52:38,1224,16,GALLARTA,0,0,1,1,8709,0
trp_A3333_705_OP40SJLSQ_75600,21:57:37,21:57:39,1195,17,GALLARTA,0,0,1,1,9539,0
trp_A3333_705_OP40SJLSQ_75600,22:00:00,22:00:02,1190,18,GALLARTA,0,0,1,1,9933,0
trp_A3333_705_OP40SJLSQ_79200,22:00:00,22:00:02,1321,1,GALLARTA,0,0,1,1,0,0
trp_A3333_705_OP40SJLSQ_79200,22:01:03,22:01:05,332,2,GALLARTA,0,0,1,1,267,0
trp_A3333_705_OP40SJLSQ_79200,22:02:46,22:02:48,333,3,GALLARTA,0,0,1,1,705,0
trp_A3333_705_OP40SJLSQ_79200,22:04:39,22:04:41,334,4,GALLARTA,0,0,1,1,1185,0
trp_A3333_705_OP40SJLSQ_79200,22:05:34,22:05:36,449,5,GALLARTA,0,0,1,1,1417,0
trp_A3333_705_OP40SJLSQ_79200,22:06:36,22:06:38,450,6,GALLARTA,0,0,1,1,1683,0
trp_A3333_705_OP40SJLSQ_79200,22:14:48,22:14:50,1134,7,GALLARTA,0,0,1,1,3768,0
trp_A3333_705_OP40SJLSQ_79200,22:16:53,22:16:55,1135,8,GALLARTA,0,0,1,1,4298,0
trp_A3333_705_OP40SJLSQ_79200,22:18:49,22:18:51,1136,9,GALLARTA,0,0,1,1,4791,0
trp_A3333_705_OP40SJLSQ_79200,22:20:52,22:20:54,1137,10,GALLARTA,0,0,1,1,5314,0
trp_A3333_705_OP40SJLSQ_79200,22:25:40,22:25:42,1138,11,GALLARTA,0,0,1,1,6537,0
trp_A3333_705_OP40SJLSQ_79200,22:27:53,22:27:55,1139,12,GALLARTA,0,0,1,1,7102,0
trp_A3333_705_OP40SJLSQ_79200,22:29:36,22:29:38,1221,13,GALLARTA,0,0,1,1,7537,0
trp_A3333_705_OP40SJLSQ_79200,22:31:51,22:31:53,1222,14,GALLARTA,0,0,1,1,8111,0
trp_A3333_705_OP40SJLSQ_79200,22:33:36,22:33:38,1223,15,GALLARTA,0,0,1,1,8559,0
trp_A3333_705_OP40SJLSQ_79200,22:34:12,22:34:14,1224,16,GALLARTA,0,0,1,1,8709,0
trp_A3333_705_OP40SJLSQ_79200,22:37:27,22:37:29,1195,17,GALLARTA,0,0,1,1,9539,0
trp_A3333_705_OP40SJLSQ_79200,22:39:00,22:39:02,1190,18,GALLARTA,0,0,1,1,9933,0
trp_A3333_705_OP40SJLSQ_81000,22:30:00,22:30:02,1321,1,GALLARTA,0,0,1,1,0,0
trp_A3333_705_OP40SJLSQ_81000,22:31:03,22:31:05,332,2,GALLARTA,0,0,1,1,267,0
trp_A3333_705_OP40SJLSQ_81000,22:32:46,22:32:48,333,3,GALLARTA,0,0,1,1,705,0
trp_A3333_705_OP40SJLSQ_81000,22:34:39,22:34:41,334,4,GALLARTA,0,0,1,1,1185,0
trp_A3333_705_OP40SJLSQ_81000,22:35:34,22:35:36,449,5,GALLARTA,0,0,1,1,1417,0
trp_A3333_705_OP40SJLSQ_81000,22:36:36,22:36:38,450,6,GALLARTA,0,0,1,1,1683,0
trp_A3333_705_OP40SJLSQ_81000,22:44:48,22:44:50,1134,7,GALLARTA,0,0,1,1,3768,0
trp_A3333_705_OP40SJLSQ_81000,22:46:53,22:46:55,1135,8,GALLARTA,0,0,1,1,4298,0
trp_A3333_705_OP40SJLSQ_81000,22:48:49,22:48:51,1136,9,GALLARTA,0,0,1,1,4791,0
trp_A3333_705_OP40SJLSQ_81000,22:50:52,22:50:54,1137,10,GALLARTA,0,0,1,1,5314,0
trp_A3333_705_OP40SJLSQ_81000,22:55:40,22:55:42,1138,11,GALLARTA,0,0,1,1,6537,0
trp_A3333_705_OP40SJLSQ_81000,22:57:53,22:57:55,1139,12,GALLARTA,0,0,1,1,7102,0
trp_A3333_705_OP40SJLSQ_81000,22:59:36,22:59:38,1221,13,GALLARTA,0,0,1,1,7537,0
trp_A3333_705_OP40SJLSQ_81000,23:01:51,23:01:53,1222,14,GALLARTA,0,0,1,1,8111,0
trp_A3333_705_OP40SJLSQ_81000,23:03:36,23:03:38,1223,15,GALLARTA,0,0,1,1,8559,0
trp_A3333_705_OP40SJLSQ_81000,23:04:12,23:04:14,1224,16,GALLARTA,0,0,1,1,8709,0
trp_A3333_705_OP40SJLSQ_81000,23:07:27,23:07:29,1195,17,GALLARTA,0,0,1,1,9539,0
trp_A3333_705_OP40SJLSQ_81000,23:09:00,23:09:02,1190,18,GALLARTA,0,0,1,1,9933,0
trp_A3333_705_OP40SPV_25200,07:00:00,07:00:02,1321,1,GALLARTA,0,0,1,1,0,0
trp_A3333_705_OP40SPV_25200,07:01:37,07:01:39,332,2,GALLARTA,0,0,1,1,267,0
trp_A3333_705_OP40SPV_25200,07:04:16,07:04:18,333,3,GALLARTA,0,0,1,1,705,0
trp_A3333_705_OP40SPV_25200,07:07:09,07:07:11,334,4,GALLARTA,0,0,1,1,1185,0
trp_A3333_705_OP40SPV_25200,07:08:34,07:08:36,449,5,GALLARTA,0,0,1,1,1417,0
trp_A3333_705_OP40SPV_25200,07:10:10,07:10:12,450,6,GALLARTA,0,0,1,1,1683,0
trp_A3333_705_OP40SPV_25200,07:22:46,07:22:48,1134,7,GALLARTA,0,0,1,1,3768,0
trp_A3333_705_OP40SPV_25200,07:25:58,07:26:00,1135,8,GALLARTA,0,0,1,1,4298,0
trp_A3333_705_OP40SPV_25200,07:28:56,07:28:58,1136,9,GALLARTA,0,0,1,1,4791,0
trp_A3333_705_OP40SPV_25200,07:32:06,07:32:08,1137,10,GALLARTA,0,0,1,1,5314,0
trp_A3333_705_OP40SPV_25200,07:39:29,07:39:31,1138,11,GALLARTA,0,0,1,1,6537,0
trp_A3333_705_OP40SPV_25200,07:42:54,07:42:56,1139,12,GALLARTA,0,0,1,1,7102,0
trp_A3333_705_OP40SPV_25200,07:45:32,07:45:34,1221,13,GALLARTA,0,0,1,1,7537,0
trp_A3333_705_OP40SPV_25200,07:49:00,07:49:02,1222,14,GALLARTA,0,0,1,1,8111,0
trp_A3333_705_OP40SPV_25200,07:51:42,07:51:44,1223,15,GALLARTA,0,0,1,1,8559,0
trp_A3333_705_OP40SPV_25200,07:52:36,07:52:38,1224,16,GALLARTA,0,0,1,1,8709,0
trp_A3333_705_OP40SPV_25200,07:57:37,07:57:39,1195,17,GALLARTA,0,0,1,1,9539,0
trp_A3333_705_OP40SPV_25200,08:00:00,08:00:02,1190,18,GALLARTA,0,0,1,1,9933,0
trp_A3333_705_OP40SPV_27000,07:30:00,07:30:02,1321,1,GALLARTA,0,0,1,1,0,0
trp_A3333_705_OP40SPV_27000,07:30:48,07:30:50,332,2,GALLARTA,0,0,1,1,267,0
trp_A3333_705_OP40SPV_27000,07:32:08,07:32:10,333,3,GALLARTA,0,0,1,1,705,0
trp_A3333_705_OP40SPV_27000,07:33:35,07:33:37,334,4,GALLARTA,0,0,1,1,1185,0
trp_A3333_705_OP40SPV_27000,07:34:17,07:34:19,449,5,GALLARTA,0,0,1,1,1417,0
trp_A3333_705_OP40SPV_27000,07:35:05,07:35:07,450,6,GALLARTA,0,0,1,1,1683,0
trp_A3333_705_OP40SPV_27000,07:41:23,07:41:25,1134,7,GALLARTA,0,0,1,1,3768,0
trp_A3333_705_OP40SPV_27000,07:42:59,07:43:01,1135,8,GALLARTA,0,0,1,1,4298,0
trp_A3333_705_OP40SPV_27000,07:44:28,07:44:30,1136,9,GALLARTA,0,0,1,1,4791,0
trp_A3333_705_OP40SPV_27000,07:46:03,07:46:05,1137,10,GALLARTA,0,0,1,1,5314,0
trp_A3333_705_OP40SPV_27000,07:49:45,07:49:47,1138,11,GALLARTA,0,0,1,1,6537,0
trp_A3333_705_OP40SPV_27000,07:51:27,07:51:29,1139,12,GALLARTA,0,0,1,1,7102,0
trp_A3333_705_OP40SPV_27000,07:52:46,07:52:48,1221,13,GALLARTA,0,0,1,1,7537,0
trp_A3333_705_OP40SPV_27000,07:54:30,07:54:32,1222,14,GALLARTA,0,0,1,1,8111,0
trp_A3333_705_OP40SPV_27000,07:55:51,07:55:53,1223,15,GALLARTA,0,0,1,1,8559,0
trp_A3333_705_OP40SPV_27000,07:56:18,07:56:20,1224,16,GALLARTA,0,0,1,1,8709,0
trp_A3333_705_OP40SPV_27000,07:58:49,07:58:51,1195,17,GALLARTA,0,0,1,1,9539,0
trp_A3333_705_OP40SPV_27000,08:00:00,08:00:02,1190,18,GALLARTA,0,0,1,1,9933,0
trp_A3333_705_OP40SPV_28800,08:00:00,08:00:02,1321,1,GALLARTA,0,0,1,1,0,0
trp_A3333_705_OP40SPV_28800,08:01:37,08:01:39,332,2,GALLARTA,0,0,1,1,267,0
trp_A3333_705_OP40SPV_28800,08:04:16,08:04:18,333,3,GALLARTA,0,0,1,1,705,0
trp_A3333_705_OP40SPV_28800,08:07:09,08:07:11,334,4,GALLARTA,0,0,1,1,1185,0
trp_A3333_705_OP40SPV_28800,08:08:34,08:08:36,449,5,GALLARTA,0,0,1,1,1417,0
trp_A3333_705_OP40SPV_28800,08:10:10,08:10:12,450,6,GALLARTA,0,0,1,1,1683,0
trp_A3333_705_OP40SPV_28800,08:22:46,08:22:48,1134,7,GALLARTA,0,0,1,1,3768,0
trp_A3333_705_OP40SPV_28800,08:25:58,08:26:00,1135,8,GALLARTA,0,0,1,1,4298,0
trp_A3333_705_OP40SPV_28800,08:28:56,08:28:58,1136,9,GALLARTA,0,0,1,1,4791,0
trp_A3333_705_OP40SPV_28800,08:32:06,08:32:08,1137,10,GALLARTA,0,0,1,1,5314,0
trp_A3333_705_OP40SPV_28800,08:39:29,08:39:31,1138,11,GALLARTA,0,0,1,1,6537,0
trp_A3333_705_OP40SPV_28800,08:42:54,08:42:56,1139,12,GALLARTA,0,0,1,1,7102,0
trp_A3333_705_OP40SPV_28800,08:45:32,08:45:34,1221,13,GALLARTA,0,0,1,1,7537,0
trp_A3333_705_OP40SPV_28800,08:49:00,08:49:02,1222,14,GALLARTA,0,0,1,1,8111,0
trp_A3333_705_OP40SPV_28800,08:51:42,08:51:44,1223,15,GALLARTA,0,0,1,1,8559,0
trp_A3333_705_OP40SPV_28800,08:52:36,08:52:38,1224,16,GALLARTA,0,0,1,1,8709,0
trp_A3333_705_OP40SPV_28800,08:57:37,08:57:39,1195,17,GALLARTA,0,0,1,1,9539,0
trp_A3333_705_OP40SPV_28800,09:00:00,09:00:02,1190,18,GALLARTA,0,0,1,1,9933,0
trp_A3333_705_OP40SPV_32400,09:00:00,09:00:02,1321,1,GALLARTA,0,0,1,1,0,0
trp_A3333_705_OP40SPV_32400,09:01:37,09:01:39,332,2,GALLARTA,0,0,1,1,267,0
trp_A3333_705_OP40SPV_32400,09:04:16,09:04:18,333,3,GALLARTA,0,0,1,1,705,0
trp_A3333_705_OP40SPV_32400,09:07:09,09:07:11,334,4,GALLARTA,0,0,1,1,1185,0
trp_A3333_705_OP40SPV_32400,09:08:34,09:08:36,449,5,GALLARTA,0,0,1,1,1417,0
trp_A3333_705_OP40SPV_32400,09:10:10,09:10:12,450,6,GALLARTA,0,0,1,1,1683,0
trp_A3333_705_OP40SPV_32400,09:22:46,09:22:48,1134,7,GALLARTA,0,0,1,1,3768,0
trp_A3333_705_OP40SPV_32400,09:25:58,09:26:00,1135,8,GALLARTA,0,0,1,1,4298,0
trp_A3333_705_OP40SPV_32400,09:28:56,09:28:58,1136,9,GALLARTA,0,0,1,1,4791,0
trp_A3333_705_OP40SPV_32400,09:32:06,09:32:08,1137,10,GALLARTA,0,0,1,1,5314,0
trp_A3333_705_OP40SPV_32400,09:39:29,09:39:31,1138,11,GALLARTA,0,0,1,1,6537,0
trp_A3333_705_OP40SPV_32400,09:42:54,09:42:56,1139,12,GALLARTA,0,0,1,1,7102,0
trp_A3333_705_OP40SPV_32400,09:45:32,09:45:34,1221,13,GALLARTA,0,0,1,1,7537,0
trp_A3333_705_OP40SPV_32400,09:49:00,09:49:02,1222,14,GALLARTA,0,0,1,1,8111,0
trp_A3333_705_OP40SPV_32400,09:51:42,09:51:44,1223,15,GALLARTA,0,0,1,1,8559,0
trp_A3333_705_OP40SPV_32400,09:52:36,09:52:38,1224,16,GALLARTA,0,0,1,1,8709,0
trp_A3333_705_OP40SPV_32400,09:57:37,09:57:39,1195,17,GALLARTA,0,0,1,1,9539,0
trp_A3333_705_OP40SPV_32400,10:00:00,10:00:02,1190,18,GALLARTA,0,0,1,1,9933,0
trp_A3333_705_OP40SPV_36000,10:00:00,10:00:02,1321,1,GALLARTA,0,0,1,1,0,0
trp_A3333_705_OP40SPV_36000,10:01:37,10:01:39,332,2,GALLARTA,0,0,1,1,267,0
trp_A3333_705_OP40SPV_36000,10:04:16,10:04:18,333,3,GALLARTA,0,0,1,1,705,0
trp_A3333_705_OP40SPV_36000,10:07:09,10:07:11,334,4,GALLARTA,0,0,1,1,1185,0
trp_A3333_705_OP40SPV_36000,10:08:34,10:08:36,449,5,GALLARTA,0,0,1,1,1417,0
trp_A3333_705_OP40SPV_36000,10:10:10,10:10:12,450,6,GALLARTA,0,0,1,1,1683,0
trp_A3333_705_OP40SPV_36000,10:22:46,10:22:48,1134,7,GALLARTA,0,0,1,1,3768,0
trp_A3333_705_OP40SPV_36000,10:25:58,10:26:00,1135,8,GALLARTA,0,0,1,1,4298,0
trp_A3333_705_OP40SPV_36000,10:28:56,10:28:58,1136,9,GALLARTA,0,0,1,1,4791,0
trp_A3333_705_OP40SPV_36000,10:32:06,10:32:08,1137,10,GALLARTA,0,0,1,1,5314,0
trp_A3333_705_OP40SPV_36000,10:39:29,10:39:31,1138,11,GALLARTA,0,0,1,1,6537,0
trp_A3333_705_OP40SPV_36000,10:42:54,10:42:56,1139,12,GALLARTA,0,0,1,1,7102,0
trp_A3333_705_OP40SPV_36000,10:45:32,10:45:34,1221,13,GALLARTA,0,0,1,1,7537,0
trp_A3333_705_OP40SPV_36000,10:49:00,10:49:02,1222,14,GALLARTA,0,0,1,1,8111,0
trp_A3333_705_OP40SPV_36000,10:51:42,10:51:44,1223,15,GALLARTA,0,0,1,1,8559,0
trp_A3333_705_OP40SPV_36000,10:52:36,10:52:38,1224,16,GALLARTA,0,0,1,1,8709,0
trp_A3333_705_OP40SPV_36000,10:57:37,10:57:39,1195,17,GALLARTA,0,0,1,1,9539,0
trp_A3333_705_OP40SPV_36000,11:00:00,11:00:02,1190,18,GALLARTA,0,0,1,1,9933,0
trp_A3333_705_OP40SPV_39600,11:00:00,11:00:02,1321,1,GALLARTA,0,0,1,1,0,0
trp_A3333_705_OP40SPV_39600,11:01:37,11:01:39,332,2,GALLARTA,0,0,1,1,267,0
trp_A3333_705_OP40SPV_39600,11:04:16,11:04:18,333,3,GALLARTA,0,0,1,1,705,0
trp_A3333_705_OP40SPV_39600,11:07:09,11:07:11,334,4,GALLARTA,0,0,1,1,1185,0
trp_A3333_705_OP40SPV_39600,11:08:34,11:08:36,449,5,GALLARTA,0,0,1,1,1417,0
trp_A3333_705_OP40SPV_39600,11:10:10,11:10:12,450,6,GALLARTA,0,0,1,1,1683,0
trp_A3333_705_OP40SPV_39600,11:22:46,11:22:48,1134,7,GALLARTA,0,0,1,1,3768,0
trp_A3333_705_OP40SPV_39600,11:25:58,11:26:00,1135,8,GALLARTA,0,0,1,1,4298,0
trp_A3333_705_OP40SPV_39600,11:28:56,11:28:58,1136,9,GALLARTA,0,0,1,1,4791,0
trp_A3333_705_OP40SPV_39600,11:32:06,11:32:08,1137,10,GALLARTA,0,0,1,1,5314,0
trp_A3333_705_OP40SPV_39600,11:39:29,11:39:31,1138,11,GALLARTA,0,0,1,1,6537,0
trp_A3333_705_OP40SPV_39600,11:42:54,11:42:56,1139,12,GALLARTA,0,0,1,1,7102,0
trp_A3333_705_OP40SPV_39600,11:45:32,11:45:34,1221,13,GALLARTA,0,0,1,1,7537,0
trp_A3333_705_OP40SPV_39600,11:49:00,11:49:02,1222,14,GALLARTA,0,0,1,1,8111,0
trp_A3333_705_OP40SPV_39600,11:51:42,11:51:44,1223,15,GALLARTA,0,0,1,1,8559,0
trp_A3333_705_OP40SPV_39600,11:52:36,11:52:38,1224,16,GALLARTA,0,0,1,1,8709,0
trp_A3333_705_OP40SPV_39600,11:57:37,11:57:39,1195,17,GALLARTA,0,0,1,1,9539,0
trp_A3333_705_OP40SPV_39600,12:00:00,12:00:02,1190,18,GALLARTA,0,0,1,1,9933,0
trp_A3333_705_OP40SPV_43200,12:00:00,12:00:02,1321,1,GALLARTA,0,0,1,1,0,0
trp_A3333_705_OP40SPV_43200,12:01:37,12:01:39,332,2,GALLARTA,0,0,1,1,267,0
trp_A3333_705_OP40SPV_43200,12:04:16,12:04:18,333,3,GALLARTA,0,0,1,1,705,0
trp_A3333_705_OP40SPV_43200,12:07:09,12:07:11,334,4,GALLARTA,0,0,1,1,1185,0
trp_A3333_705_OP40SPV_43200,12:08:34,12:08:36,449,5,GALLARTA,0,0,1,1,1417,0
trp_A3333_705_OP40SPV_43200,12:10:10,12:10:12,450,6,GALLARTA,0,0,1,1,1683,0
trp_A3333_705_OP40SPV_43200,12:22:46,12:22:48,1134,7,GALLARTA,0,0,1,1,3768,0
trp_A3333_705_OP40SPV_43200,12:25:58,12:26:00,1135,8,GALLARTA,0,0,1,1,4298,0
trp_A3333_705_OP40SPV_43200,12:28:56,12:28:58,1136,9,GALLARTA,0,0,1,1,4791,0
trp_A3333_705_OP40SPV_43200,12:32:06,12:32:08,1137,10,GALLARTA,0,0,1,1,5314,0
trp_A3333_705_OP40SPV_43200,12:39:29,12:39:31,1138,11,GALLARTA,0,0,1,1,6537,0
trp_A3333_705_OP40SPV_43200,12:42:54,12:42:56,1139,12,GALLARTA,0,0,1,1,7102,0
trp_A3333_705_OP40SPV_43200,12:45:32,12:45:34,1221,13,GALLARTA,0,0,1,1,7537,0
trp_A3333_705_OP40SPV_43200,12:49:00,12:49:02,1222,14,GALLARTA,0,0,1,1,8111,0
trp_A3333_705_OP40SPV_43200,12:51:42,12:51:44,1223,15,GALLARTA,0,0,1,1,8559,0
trp_A3333_705_OP40SPV_43200,12:52:36,12:52:38,1224,16,GALLARTA,0,0,1,1,8709,0
trp_A3333_705_OP40SPV_43200,12:57:37,12:57:39,1195,17,GALLARTA,0,0,1,1,9539,0
trp_A3333_705_OP40SPV_43200,13:00:00,13:00:02,1190,18,GALLARTA,0,0,1,1,9933,0
trp_A3333_705_OP40SPV_46800,13:00:00,13:00:02,1321,1,GALLARTA,0,0,1,1,0,0
trp_A3333_705_OP40SPV_46800,13:01:37,13:01:39,332,2,GALLARTA,0,0,1,1,267,0
trp_A3333_705_OP40SPV_46800,13:04:16,13:04:18,333,3,GALLARTA,0,0,1,1,705,0
trp_A3333_705_OP40SPV_46800,13:07:09,13:07:11,334,4,GALLARTA,0,0,1,1,1185,0
trp_A3333_705_OP40SPV_46800,13:08:34,13:08:36,449,5,GALLARTA,0,0,1,1,1417,0
trp_A3333_705_OP40SPV_46800,13:10:10,13:10:12,450,6,GALLARTA,0,0,1,1,1683,0
trp_A3333_705_OP40SPV_46800,13:22:46,13:22:48,1134,7,GALLARTA,0,0,1,1,3768,0
trp_A3333_705_OP40SPV_46800,13:25:58,13:26:00,1135,8,GALLARTA,0,0,1,1,4298,0
trp_A3333_705_OP40SPV_46800,13:28:56,13:28:58,1136,9,GALLARTA,0,0,1,1,4791,0
trp_A3333_705_OP40SPV_46800,13:32:06,13:32:08,1137,10,GALLARTA,0,0,1,1,5314,0
trp_A3333_705_OP40SPV_46800,13:39:29,13:39:31,1138,11,GALLARTA,0,0,1,1,6537,0
trp_A3333_705_OP40SPV_46800,13:42:54,13:42:56,1139,12,GALLARTA,0,0,1,1,7102,0
trp_A3333_705_OP40SPV_46800,13:45:32,13:45:34,1221,13,GALLARTA,0,0,1,1,7537,0
trp_A3333_705_OP40SPV_46800,13:49:00,13:49:02,1222,14,GALLARTA,0,0,1,1,8111,0
